customerid,age,gender,category,orderdate,shipdate,deliverytimedays,latedeliveryflag,unitprice,quantity,discountpercent,revenue,profit,totalordersbycustomer,customerlifetimevalue,campaignname,adspend,shippingprovider,highriskcustomerflag,shippingcost,paymentmethod,customersegment,returned,devicetype,orderstatus,warehouselocation,acquisitionchannel,productcostinr,grossmargininr,couponcodeused,calculated_profit,order_year,order_month,order_day,order_weekday,profit_margin_percent,,,,,,,,
CUST00726,39,Male,Health,19-04-2022,23-04-2022,4,No,2663.69,5,0,13318.45,3890.143632,32,58475.57608,Festive Sale,0,Delhivery,No,220.4,Unknown,Returning,Yes,Tablet,Returned,Bangalore Wh,Google Ads,2336.964165,2478.450524,No,10981.48584,2022,4,19,Tuesday,29.20868143,,,,,,,,
CUST03216,61,Female,Electronics,31-05-2024,06-06-2024,6,No,3692.44,3,0,11077.32,4472.4256,5,17830.45892,Festive Sale,323.33,Ecomexpress,No,285.6,Debit Card,At Risk,Yes,Unknown,Delivered,Delhi Wh,Google Ads,346.000775,251.1334338,No,10731.31923,2024,5,31,Friday,40.37461769,,,,,,,,
CUST01855,58,Female,Home,30-08-2024,02-09-2024,3,No,5399.44,2,10,9718.992,3659.083235,43,16396.39848,No Campaign,0,Indiapost,No,199.8,Debit Card,Loyal,Yes,Unknown,Delivered,Delhi Wh,Facebook Ads,5854.913577,2511.000182,Yes,3864.078423,2024,8,30,Friday,37.64879357,,,,,,,,
CUST01133,38,Male,Health,22-09-2024,25-09-2024,3,No,2592.88,5,10,11667.96,2338.772079,41,63525.79748,Summer Bonanza,0,Indiapost,No,59.69,Credit Card,Loyal,Yes,Unknown,Delivered,Delhi Wh,Google Ads,7173.389074,3656.362142,Yes,4494.570926,2024,9,22,Sunday,20.04439576,,,,,,,,
CUST01730,35,Male,Home,07-03-2024,13-03-2024,6,No,2420.96,6,0,14525.76,2530.655704,3,66190.37008,Summer Bonanza,563.07,Bluedart,No,136.81,Credit Card,At Risk,No,Desktop,Shipped,Mumbai Wh,Organic,18563.18166,420.1030157,No,-4037.42166,2024,3,7,Thursday,17.42184715,,,,,,,,
CUST03958,31,Male,Health,06-11-2022,09-11-2022,3,No,3590.67,5,15,15260.3475,5805.248405,17,124680.1938,Summer Bonanza,0,Delhivery,No,192.32,Upi,At Risk,Yes,Tablet,Shipped,Delhi Wh,Email,19897.46966,591.4775785,Yes,-4637.12216,2022,11,6,Sunday,38.04139064,,,,,,,,
CUST02145,52,Male,Clothing,15-02-2022,24-02-2022,9,Yes,4996.86,1,15,4247.331,1043.400829,9,14354.29749,Clearance,0,Bluedart,No,114.93,Unknown,At Risk,No,Unknown,Shipped,Ahmedabad Wh,Google Ads,11672.86357,366.0837251,Yes,-7425.53257,2022,2,15,Tuesday,24.56603521,,,,,,,,
CUST00979,54,Male,Beauty,30-11-2023,06-12-2023,6,No,2969.88,2,5,5642.772,1140.160549,2,47971.05157,No Campaign,295.81,Delhivery,No,292.29,Credit Card,Unknown,No,Tablet,Delivered,Delhi Wh,Referral,18039.47353,687.4148232,Yes,-12396.70153,2023,11,30,Thursday,20.20568169,,,,,,,,
CUST00294,29,Male,Toys,02-05-2024,08-05-2024,6,No,4173.52,1,0,4173.52,574.3189464,50,20574.78851,Clearance,681.34,Indiapost,Yes,57.88,Cash On Delivery,Loyal,Yes,Unknown,Cancelled,Mumbai Wh,Referral,12440.87547,3110.272543,No,-8267.35547,2024,5,2,Thursday,13.76102059,,,,,,,,
CUST03498,47,Female,Electronics,04-02-2023,12-02-2023,8,Yes,5371.05,3,20,12890.52,3790.857944,42,108951.5672,Clearance,0,Bluedart,No,238.82,Unknown,At Risk,Yes,Desktop,Delivered,Delhi Wh,Google Ads,10052.04259,4384.524145,Yes,2838.47741,2023,2,4,Saturday,29.40810723,,,,,,,,
CUST00748,23,Male,Home,03-11-2023,11-11-2023,8,Yes,4557.38,6,10,24609.852,3546.499453,13,149200.2573,Clearance,162.08,Delhivery,Yes,266.74,Upi,Unknown,Yes,Desktop,Delivered,Bangalore Wh,Organic,1045.128308,2407.525944,Yes,23564.72369,2023,11,3,Friday,14.41089306,,,,,,,,
CUST00614,63,Male,Electronics,25-12-2024,30-12-2024,5,No,4023.77,3,0,12071.31,4951.173526,24,35786.97779,No Campaign,56,Bluedart,Yes,198.61,Upi,Returning,No,Mobile,Cancelled,Bangalore Wh,Email,1083.003235,4063.042611,No,10988.30677,2024,12,25,Wednesday,41.01604156,,,,,,,,
CUST00877,60,Male,Sports,16-03-2022,21-03-2022,5,No,5519.02,6,5,31458.414,9165.787542,21,280328.6694,Summer Bonanza,0,Not Assigned,No,58.8,Net Banking,New,Yes,Tablet,Delivered,Mumbai Wh,Email,809.7894963,2053.047469,Yes,30648.6245,2022,3,16,Wednesday,29.13620357,,,,,,,,
CUST02668,44,Male,Beauty,12-08-2024,21-08-2024,9,Yes,5163.19,3,0,15489.57,6609.629382,43,89570.43236,Festive Sale,0,Bluedart,No,90.08,Upi,Loyal,Yes,Mobile,Returned,Mumbai Wh,Organic,3171.590314,4290.825488,No,12317.97969,2024,8,12,Monday,42.67148399,,,,,,,,
CUST02171,28,Female,Electronics,04-05-2022,05-05-2022,1,No,2377.59,5,0,11887.95,5563.841841,42,72816.99153,Clearance,695.37,Delhivery,No,31,Debit Card,Returning,Yes,Mobile,Delivered,Bangalore Wh,Referral,1722.659807,872.0450083,No,10165.29019,2022,5,4,Wednesday,46.80236577,,,,,,,,
CUST02786,35,Female,Electronics,29-04-2024,11-05-2024,12,Yes,3378.03,6,0,20268.18,9052.358381,6,46573.9629,No Campaign,438.74,Not Assigned,No,90.01,Cash On Delivery,New,Yes,Mobile,Shipped,Delhi Wh,Referral,4054.63714,2912.289824,No,16213.54286,2024,4,29,Monday,44.66290699,,,,,,,,
CUST02555,25,Male,Clothing,10-02-2022,20-02-2022,10,Yes,5443.38,5,20,21773.52,9674.212706,42,181283.7523,No Campaign,104.9,Ecomexpress,No,186.32,Unknown,Returning,No,Unknown,Delivered,Ahmedabad Wh,Facebook Ads,10480.35506,2648.810941,Yes,11293.16494,2022,2,10,Thursday,44.43109201,,,,,,,,
CUST02152,49,Male,Electronics,04-08-2024,11-08-2024,7,Yes,1862.9,2,0,3725.8,730.2796895,20,9232.309968,New Year Blast,402.74,Indiapost,No,52.35,Cash On Delivery,Unknown,No,Desktop,Shipped,Mumbai Wh,Google Ads,10163.37711,603.9081716,No,-6437.57711,2024,8,4,Sunday,19.60061435,,,,,,,,
CUST03375,53,Female,Electronics,01-04-2023,13-04-2023,12,Yes,456.49,4,10,1643.364,651.1659196,33,9331.528457,Summer Bonanza,0,Not Assigned,No,164.07,Net Banking,Unknown,No,Tablet,Shipped,Bangalore Wh,Google Ads,7014.819243,1267.383828,Yes,-5371.455243,2023,4,1,Saturday,39.62396156,,,,,,,,
CUST03398,52,Female,Sports,20-10-2022,26-10-2022,6,No,1780.26,6,0,10681.56,3906.320601,6,77143.22685,No Campaign,0,Delhivery,No,183.2,Upi,At Risk,Yes,Unknown,Returned,Delhi Wh,Referral,13386.30639,2474.63617,No,-2704.74639,2022,10,20,Thursday,36.5706938,,,,,,,,
CUST02384,60,Male,Health,06-01-2022,12-01-2022,6,No,1290.37,3,5,3677.5545,1005.228044,25,32754.03835,No Campaign,0,Bluedart,No,92.44,Net Banking,Loyal,No,Mobile,Delivered,Mumbai Wh,Google Ads,7960.086496,3882.045293,Yes,-4282.531996,2022,1,6,Thursday,27.33414404,,,,,,,,
CUST00170,63,Male,Beauty,05-01-2024,10-01-2024,5,No,4204.82,4,15,14296.388,2641.087602,25,28249.38659,Festive Sale,157.15,Indiapost,No,221.06,Net Banking,New,Yes,Mobile,Returned,Delhi Wh,Organic,4560.756176,4533.370269,Yes,9735.631824,2024,1,5,Friday,18.47381032,,,,,,,,
CUST01274,28,Male,Toys,16-05-2023,21-05-2023,5,No,1895.43,2,0,3790.86,540.0769011,18,10298.87187,New Year Blast,549.49,Delhivery,No,211.29,Cash On Delivery,Unknown,No,Mobile,Delivered,Ahmedabad Wh,Email,13904.63126,3704.695559,No,-10113.77126,2023,5,16,Tuesday,14.24681737,,,,,,,,
CUST02768,40,Female,Sports,18-12-2024,27-12-2024,9,Yes,1178.59,4,20,3771.488,975.478961,21,18125.82512,New Year Blast,607.29,Bluedart,Yes,219.24,Debit Card,Loyal,No,Mobile,Delivered,Mumbai Wh,Facebook Ads,19608.04014,1535.770216,Yes,-15836.55214,2024,12,18,Wednesday,25.86456489,,,,,,,,
CUST01477,19,Male,Electronics,05-08-2024,07-08-2024,2,No,5964.73,2,20,9543.568,3385.101098,14,66843.74549,New Year Blast,576.71,Indiapost,No,54.57,Unknown,Loyal,Yes,Unknown,Delivered,Ahmedabad Wh,Organic,16251.96235,603.6310899,Yes,-6708.39435,2024,8,5,Monday,35.4699741,,,,,,,,
CUST03942,37,Male,Electronics,16-10-2023,22-10-2023,6,No,2281.22,6,20,10949.856,2412.70635,4,74528.3763,Clearance,643.75,Indiapost,No,72.6,Upi,Returning,Yes,Mobile,Shipped,Ahmedabad Wh,Organic,8398.221716,2673.5706,Yes,2551.634284,2023,10,16,Monday,22.03413771,,,,,,,,
CUST03570,54,Female,Toys,28-02-2024,09-03-2024,10,Yes,4479.62,3,0,13438.86,4067.606655,42,100829.6035,No Campaign,0,Indiapost,No,144.75,Credit Card,Unknown,Yes,Tablet,Shipped,Bangalore Wh,Google Ads,965.2445454,2860.266754,No,12473.61545,2024,2,28,Wednesday,30.2674978,,,,,,,,
CUST02264,50,Male,Electronics,23-05-2023,01-06-2023,9,No,237.69,2,15,404.073,-9.50803983,7,2529.786387,Festive Sale,0,Indiapost,No,86.64,Credit Card,New,No,Unknown,Cancelled,Ahmedabad Wh,Email,13210.03849,2049.925507,Yes,-12805.96549,2023,5,23,Tuesday,-2.353050026,,,,,,,,
CUST03481,37,Male,Clothing,06-11-2023,15-11-2023,9,No,580.77,6,0,3484.62,1394.965895,15,27921.45121,Summer Bonanza,156.73,Ecomexpress,No,197.37,Upi,Returning,Yes,Mobile,Delivered,Ahmedabad Wh,Facebook Ads,4607.954382,1958.054054,No,-1123.334382,2023,11,6,Monday,40.03208083,,,,,,,,
CUST02252,46,Male,Clothing,25-11-2022,30-11-2022,5,No,5013.86,1,15,4261.781,1329.640269,1,36576.35289,New Year Blast,180.11,Not Assigned,Yes,212.8,Cash On Delivery,Returning,No,Mobile,Returned,Delhi Wh,Referral,13733.65676,4568.709543,Yes,-9471.87576,2022,11,25,Friday,31.19916929,,,,,,,,
CUST02162,62,Female,Electronics,12-06-2024,22-06-2024,10,Yes,245.34,2,0,490.68,130.2935061,35,2023.571987,No Campaign,160.99,Ecomexpress,No,49.49,Debit Card,Loyal,No,Desktop,Delivered,Bangalore Wh,Organic,15251.35388,3370.922574,No,-14760.67388,2024,6,12,Wednesday,26.55366147,,,,,,,,
CUST02414,53,Female,Home,31-07-2022,08-08-2022,8,Yes,1829.92,6,20,8783.616,4120.185443,24,70035.05536,Summer Bonanza,477,Ecomexpress,Yes,68.81,Credit Card,Unknown,No,Unknown,Shipped,Bangalore Wh,Organic,17619.96209,3381.560153,Yes,-8836.34609,2022,7,31,Sunday,46.90762259,,,,,,,,
CUST03039,47,Male,Home,12-11-2024,22-11-2024,10,Yes,4198.84,1,0,4198.84,1434.294646,19,28688.47881,No Campaign,0,Bluedart,No,289.98,Upi,Unknown,No,Desktop,Delivered,Bangalore Wh,Organic,11055.35017,755.2310304,No,-6856.51017,2024,11,12,Tuesday,34.159307,,,,,,,,
CUST02041,28,Female,Electronics,15-02-2022,19-02-2022,4,No,1062.24,4,0,4248.96,863.0942107,45,31934.8649,Clearance,0,Bluedart,No,288.91,Upi,Returning,Yes,Unknown,Delivered,Bangalore Wh,Referral,16633.55659,2009.354976,No,-12384.59659,2022,2,15,Tuesday,20.3130698,,,,,,,,
CUST01349,18,Male,Beauty,29-06-2023,01-07-2023,2,No,3865.05,5,10,17392.725,3050.950414,23,118577.7723,Festive Sale,0,Not Assigned,No,109.89,Net Banking,Returning,Yes,Desktop,Delivered,Ahmedabad Wh,Google Ads,14519.06901,3837.561239,Yes,2873.65599,2023,6,29,Thursday,17.54153196,,,,,,,,
CUST01490,53,Male,Beauty,12-03-2023,21-03-2023,9,No,2826.3,2,10,5087.34,1078.169259,12,27812.90011,No Campaign,0,Indiapost,No,294.63,Credit Card,At Risk,No,Desktop,Delivered,Delhi Wh,Google Ads,7189.027191,2878.046524,Yes,-2101.687191,2023,3,12,Sunday,21.19318267,,,,,,,,
CUST03395,23,Male,Electronics,11-09-2023,23-09-2023,12,Yes,2540.59,3,20,6097.416,2251.248977,50,18407.14573,No Campaign,558.76,Ecomexpress,Yes,148.46,Net Banking,At Risk,No,Mobile,Delivered,Ahmedabad Wh,Email,2307.29106,2355.780459,Yes,3790.12494,2023,9,11,Monday,36.92136107,,,,,,,,
CUST01547,62,Female,Clothing,14-07-2023,26-07-2023,12,Yes,3553.75,6,0,21322.5,8174.003141,38,132458.2421,No Campaign,0,Delhivery,No,53.5,Net Banking,Loyal,No,Tablet,Delivered,Ahmedabad Wh,Google Ads,4994.964941,4866.522556,No,16327.53506,2023,7,14,Friday,38.33510677,,,,,,,,
CUST02752,46,Male,Health,30-09-2024,07-10-2024,7,No,5946.18,2,20,9513.888,2125.59981,33,48377.0967,Summer Bonanza,0,Indiapost,Yes,299.01,Upi,Returning,No,Unknown,Delivered,Bangalore Wh,Google Ads,16922.64148,768.2072954,Yes,-7408.75348,2024,9,30,Monday,22.34207308,,,,,,,,
CUST02215,40,Male,Sports,26-02-2024,29-02-2024,3,No,3124.69,4,10,11248.884,4954.040774,47,95156.06608,No Campaign,0,Indiapost,No,144.98,Unknown,Returning,Yes,Mobile,Delivered,Bangalore Wh,Facebook Ads,10781.55107,887.7316671,Yes,467.33293,2024,2,26,Monday,44.04028679,,,,,,,,
CUST02191,30,Male,Health,20-06-2024,25-06-2024,5,No,5714.77,6,5,32574.189,8256.548822,40,226116.5477,Summer Bonanza,682.39,Bluedart,No,199.23,Credit Card,Unknown,Yes,Unknown,Delivered,Mumbai Wh,Facebook Ads,13378.13804,2859.910397,Yes,19196.05096,2024,6,20,Thursday,25.34690525,,,,,,,,
CUST00485,55,Male,Electronics,04-11-2022,14-11-2022,10,Yes,2216.18,1,0,2216.18,882.9095907,34,13477.44014,No Campaign,479.89,Indiapost,No,108.38,Debit Card,Unknown,Yes,Desktop,Cancelled,Delhi Wh,Google Ads,16160.26865,2085.37,No,-13944.08865,2022,11,4,Friday,39.83925451,,,,,,,,
CUST00832,39,Male,Health,21-02-2022,28-02-2022,7,Yes,4942.6,6,10,26690.04,4817.747503,14,119571.325,Festive Sale,383.59,Not Assigned,No,208.47,Net Banking,Loyal,Yes,Desktop,Delivered,Bangalore Wh,Facebook Ads,13407.44827,2455.350079,Yes,13282.59173,2022,2,21,Monday,18.05073167,,,,,,,,
CUST01409,28,Female,Beauty,27-07-2023,08-08-2023,12,Yes,4362.67,4,5,16578.146,6802.883642,30,136873.3583,New Year Blast,147.04,Delhivery,No,176.89,Cash On Delivery,At Risk,No,Tablet,Shipped,Bangalore Wh,Email,17149.88113,2784.584594,Yes,-571.73513,2023,7,27,Thursday,41.03524991,,,,,,,,
CUST03350,18,Female,Electronics,04-03-2024,07-03-2024,3,No,3790.26,1,0,3790.26,1165.167496,29,33114.24936,Clearance,583.65,Not Assigned,No,204.44,Cash On Delivery,Returning,Yes,Unknown,Delivered,Ahmedabad Wh,Google Ads,1909.919657,724.6038593,No,1880.340343,2024,3,4,Monday,30.74109681,,,,,,,,
CUST03711,34,Male,Beauty,17-11-2023,28-11-2023,11,Yes,1761.1,3,0,5283.3,828.8295693,33,32157.78342,No Campaign,0,Not Assigned,Yes,61.43,Debit Card,At Risk,No,Mobile,Delivered,Ahmedabad Wh,Facebook Ads,18092.20818,1423.594243,No,-12808.90818,2023,11,17,Friday,15.68772489,,,,,,,,
CUST01021,36,Male,Clothing,11-06-2022,12-06-2022,1,No,5741.41,2,5,10908.679,2504.931336,13,90957.10797,Clearance,0,Delhivery,Yes,299.43,Upi,New,No,Desktop,Delivered,Ahmedabad Wh,Referral,16289.91362,2732.063236,Yes,-5381.23462,2022,6,11,Saturday,22.96273761,,,,,,,,
CUST00604,39,Female,Beauty,25-12-2023,27-12-2023,2,No,210.47,2,20,336.752,-130.9294913,10,2230.98193,Clearance,0,Delhivery,Yes,246.67,Credit Card,Unknown,No,Desktop,Delivered,Bangalore Wh,Facebook Ads,18079.54914,1048.41541,Yes,-17742.79714,2023,12,25,Monday,-38.88009315,,,,,,,,
CUST03148,39,Male,Electronics,25-03-2024,02-04-2024,8,Yes,2587.37,2,20,4139.792,944.1961843,47,32494.5955,No Campaign,618.52,Not Assigned,Yes,213.08,Debit Card,At Risk,No,Mobile,Delivered,Delhi Wh,Facebook Ads,14670.98872,4213.989202,Yes,-10531.19672,2024,3,25,Monday,22.80781702,,,,,,,,
CUST02929,43,Female,Electronics,13-07-2023,21-07-2023,8,Yes,4320.35,4,5,16417.33,6210.945449,40,97386.50382,Summer Bonanza,0,Delhivery,Yes,40.14,Debit Card,At Risk,No,Mobile,Delivered,Bangalore Wh,Referral,5632.992652,3939.090538,Yes,10784.33735,2023,7,13,Thursday,37.83164162,,,,,,,,
CUST00834,62,Female,Electronics,13-11-2022,19-11-2022,6,No,4127.35,1,10,3714.615,1478.532517,32,13360.64965,Summer Bonanza,0,Bluedart,Yes,172.28,Debit Card,New,Yes,Desktop,Shipped,Bangalore Wh,Email,2454.81107,2884.034025,Yes,1259.80393,2022,11,13,Sunday,39.80311599,,,,,,,,
CUST03398,32,Female,Toys,13-05-2022,19-05-2022,6,No,1461.13,5,20,5844.52,2665.058753,22,19775.514,Festive Sale,327.45,Bluedart,No,251.56,Net Banking,Unknown,Yes,Tablet,Cancelled,Delhi Wh,Referral,2766.835131,2525.141971,Yes,3077.684869,2022,5,13,Friday,45.5992751,,,,,,,,
CUST00506,46,Male,Electronics,24-03-2024,27-03-2024,3,No,4401.5,6,15,22447.65,6214.032278,8,39905.27572,No Campaign,663.95,Delhivery,Yes,175.92,Debit Card,Returning,No,Mobile,Delivered,Bangalore Wh,Email,10078.3142,4654.835783,Yes,12369.3358,2024,3,24,Sunday,27.68232879,,,,,,,,
CUST02600,25,Male,Toys,13-04-2024,16-04-2024,3,No,3369.14,2,10,6064.452,893.809885,5,37462.094,Clearance,0,Not Assigned,No,200.11,Cash On Delivery,Loyal,Yes,Desktop,Cancelled,Bangalore Wh,Referral,7940.540912,3786.452222,Yes,-1876.088912,2024,4,13,Saturday,14.73851034,,,,,,,,
CUST02673,29,Male,Health,10-06-2022,18-06-2022,8,No,3850.38,2,20,6160.608,2707.239156,41,46295.82306,No Campaign,630,Indiapost,No,59.89,Unknown,Loyal,No,Unknown,Delivered,Delhi Wh,Email,13153.50506,286.8314905,Yes,-6992.89706,2022,6,10,Friday,43.94435023,,,,,,,,
CUST00185,54,Male,Clothing,10-12-2023,19-12-2023,9,No,2066.62,6,5,11779.734,3579.856918,10,65321.25971,No Campaign,0,Ecomexpress,No,59.5,Debit Card,At Risk,No,Desktop,Delivered,Bangalore Wh,Email,10164.89728,1194.575946,Yes,1614.83672,2023,12,10,Sunday,30.38996397,,,,,,,,
CUST00314,22,Male,Health,30-08-2024,10-09-2024,11,Yes,3336.13,4,5,12677.294,4116.397297,1,55168.88586,Clearance,557.03,Not Assigned,No,37.61,Cash On Delivery,Returning,Yes,Desktop,Delivered,Mumbai Wh,Organic,2681.335948,457.6120509,Yes,9995.958052,2024,8,30,Friday,32.47063054,,,,,,,,
CUST00757,41,Male,Toys,02-11-2024,05-11-2024,3,No,4122.57,2,0,8245.14,2622.840082,34,54662.46924,No Campaign,374.29,Bluedart,No,241.37,Upi,Loyal,Yes,Unknown,Cancelled,Mumbai Wh,Organic,244.4611251,4973.955051,No,8000.678875,2024,11,2,Saturday,31.81074041,,,,,,,,
CUST03179,64,Male,Home,06-01-2022,18-01-2022,12,Yes,2573.15,5,20,10292.6,4271.39062,10,62583.28068,New Year Blast,512.05,Bluedart,No,62.1,Debit Card,Loyal,Yes,Desktop,Cancelled,Ahmedabad Wh,Facebook Ads,2740.600292,2168.735435,Yes,7551.999708,2022,1,6,Thursday,41.49962711,,,,,,,,
CUST01715,18,Male,Electronics,01-05-2023,13-05-2023,12,Yes,1945.85,6,10,10507.59,4142.714499,27,103783.9134,Clearance,424.45,Ecomexpress,No,228.05,Cash On Delivery,Loyal,No,Unknown,Shipped,Bangalore Wh,Referral,3105.431081,757.5627172,Yes,7402.158919,2023,5,1,Monday,39.42592449,,,,,,,,
CUST01036,56,Male,Health,16-05-2022,20-05-2022,4,No,2235.79,1,20,1788.632,55.32355474,14,12857.63628,Summer Bonanza,256.31,Ecomexpress,No,253.51,Cash On Delivery,Returning,No,Mobile,Delivered,Delhi Wh,Email,14454.38679,1855.033413,Yes,-12665.75479,2022,5,16,Monday,3.093065244,,,,,,,,
CUST00583,32,Female,Electronics,13-08-2024,24-08-2024,11,Yes,3531.21,1,15,3001.5285,398.6265407,10,28371.36758,No Campaign,325.25,Bluedart,Yes,204.95,Net Banking,At Risk,Yes,Tablet,Delivered,Delhi Wh,Organic,5848.564621,4901.750229,Yes,-2847.036121,2024,8,13,Tuesday,13.2807848,,,,,,,,
CUST03605,49,Male,Electronics,05-01-2022,14-01-2022,9,Yes,246.94,5,0,1234.7,327.235637,41,12122.43861,Clearance,570.19,Not Assigned,No,198.33,Cash On Delivery,Returning,Yes,Mobile,Cancelled,Mumbai Wh,Facebook Ads,2054.011375,800.7082932,No,-819.311375,2022,1,5,Wednesday,26.50325075,,,,,,,,
CUST00178,32,Female,Beauty,01-06-2022,09-06-2022,8,Yes,5874.43,3,5,16742.1255,4993.107098,36,73149.68404,Festive Sale,649.8,Indiapost,No,53.27,Debit Card,New,Yes,Unknown,Delivered,Ahmedabad Wh,Facebook Ads,15156.50419,1849.023574,Yes,1585.62131,2022,6,1,Wednesday,29.82361528,,,,,,,,
CUST01506,37,Male,Health,04-01-2023,14-01-2023,10,Yes,1883.54,5,20,7534.16,2937.387131,44,52896.89145,Festive Sale,0,Delhivery,Yes,32.09,Upi,Loyal,Yes,Unknown,Delivered,Bangalore Wh,Facebook Ads,18821.623,1451.423785,Yes,-11287.463,2023,1,4,Wednesday,38.98758629,,,,,,,,
CUST03908,52,Female,Beauty,30-03-2023,03-04-2023,4,No,2861.45,5,20,11445.8,5206.345935,19,51565.57637,Summer Bonanza,143.34,Bluedart,Yes,246.56,Net Banking,Loyal,No,Unknown,Delivered,Delhi Wh,Organic,2189.549202,3972.062672,Yes,9256.250798,2023,3,30,Thursday,45.48695535,,,,,,,,
CUST03076,37,Female,Health,31-10-2024,09-11-2024,9,No,2610.5,5,10,11747.25,2582.034685,50,100896.514,Clearance,0,Ecomexpress,No,71.53,Credit Card,Unknown,Yes,Unknown,Delivered,Delhi Wh,Google Ads,19268.56966,224.980904,Yes,-7521.31966,2024,10,31,Thursday,21.97990751,,,,,,,,
CUST01068,53,Female,Health,23-10-2022,04-11-2022,12,Yes,942.41,6,20,4523.568,570.9710177,38,38024.6281,Clearance,0,Not Assigned,No,194.07,Cash On Delivery,Unknown,Yes,Desktop,Delivered,Bangalore Wh,Facebook Ads,19015.24219,4738.901953,Yes,-14491.67419,2022,10,23,Sunday,12.62213849,,,,,,,,
CUST03481,44,Female,Home,27-12-2023,02-01-2024,6,No,1114.24,4,10,4011.264,1346.476664,32,19357.96213,No Campaign,690.03,Indiapost,No,267.04,Credit Card,New,Yes,Unknown,Delivered,Ahmedabad Wh,Google Ads,10557.72909,4356.613956,Yes,-6546.46509,2023,12,27,Wednesday,33.56739083,,,,,,,,
CUST02739,54,Female,Electronics,09-05-2023,14-05-2023,5,No,4854.08,6,5,27668.256,12153.68906,45,106011.8542,New Year Blast,0,Bluedart,No,263.03,Net Banking,Loyal,No,Mobile,Delivered,Mumbai Wh,Google Ads,6056.156402,1885.40263,Yes,21612.0996,2023,5,9,Tuesday,43.92647321,,,,,,,,
CUST03456,48,Female,Electronics,29-05-2023,09-06-2023,11,Yes,5412.02,2,15,9200.434,2159.181592,27,86531.68319,Festive Sale,664.28,Ecomexpress,No,147.89,Upi,New,Yes,Mobile,Delivered,Bangalore Wh,Google Ads,2934.225046,4516.137305,Yes,6266.208954,2023,5,29,Monday,23.46825804,,,,,,,,
CUST01198,60,Male,Home,02-08-2024,05-08-2024,3,No,5451.95,3,0,16355.85,5104.263214,26,158417.6797,Clearance,0,Delhivery,Yes,242.46,Debit Card,Unknown,No,Unknown,Delivered,Bangalore Wh,Facebook Ads,16512.29999,2186.095721,No,-156.44999,2024,8,2,Friday,31.20756924,,,,,,,,
CUST03853,23,Male,Beauty,06-03-2022,10-03-2022,4,No,2307.04,3,5,6575.064,2854.126822,18,54399.67916,No Campaign,0,Indiapost,No,235.39,Debit Card,Loyal,Yes,Desktop,Delivered,Bangalore Wh,Email,12173.85072,1530.419619,Yes,-5598.78672,2022,3,6,Sunday,43.40835043,,,,,,,,
CUST01777,30,Male,Beauty,27-02-2022,05-03-2022,6,No,4688.39,4,15,15940.526,4898.414921,49,72267.83317,Summer Bonanza,387.16,Not Assigned,No,169.71,Credit Card,New,No,Unknown,Delivered,Mumbai Wh,Google Ads,13095.71263,2094.325712,Yes,2844.81337,2022,2,27,Sunday,30.72931797,,,,,,,,
CUST03902,56,Male,Beauty,07-09-2022,17-09-2022,10,Yes,1336.25,1,0,1336.25,196.3234581,7,4139.88561,New Year Blast,0,Indiapost,Yes,214.2,Net Banking,New,No,Mobile,Delivered,Delhi Wh,Organic,17245.36113,4142.492406,No,-15909.11113,2022,9,7,Wednesday,14.69212034,,,,,,,,
CUST02518,36,Male,Beauty,20-03-2024,31-03-2024,11,Yes,5883.46,1,10,5295.114,1717.531984,50,23907.97998,Summer Bonanza,0,Indiapost,No,151.05,Upi,Unknown,Yes,Unknown,Delivered,Bangalore Wh,Organic,8990.095083,2849.538491,Yes,-3694.981083,2024,3,20,Wednesday,32.43616632,,,,,,,,
CUST02218,41,Female,Toys,19-07-2024,29-07-2024,10,Yes,1831.9,4,5,6961.22,2391.106233,30,28493.14276,Clearance,61.22,Bluedart,Yes,61.5,Net Banking,New,Yes,Unknown,Delivered,Bangalore Wh,Google Ads,7488.546489,1164.374712,Yes,-527.326489,2024,7,19,Friday,34.34895367,,,,,,,,
CUST02770,50,Female,Electronics,20-10-2023,25-10-2023,5,No,4911.99,1,5,4666.3905,1825.815541,43,43973.76585,Clearance,0,Ecomexpress,No,173.72,Credit Card,Unknown,No,Unknown,Cancelled,Bangalore Wh,Google Ads,15293.633,441.4635509,Yes,-10627.2425,2023,10,20,Friday,39.12693421,,,,,,,,
CUST01590,25,Male,Sports,07-04-2022,10-04-2022,3,No,2806.61,5,0,14033.05,3869.162711,46,71885.2075,No Campaign,0,Indiapost,No,131.33,Upi,New,Yes,Unknown,Cancelled,Bangalore Wh,Google Ads,6084.959854,3072.129411,No,7948.090146,2022,4,7,Thursday,27.57178739,,,,,,,,
CUST00897,32,Male,Electronics,01-07-2023,03-07-2023,2,No,773.64,1,10,696.276,-38.57786878,45,6391.206809,Summer Bonanza,149.21,Indiapost,Yes,239.69,Upi,Loyal,Yes,Mobile,Delivered,Ahmedabad Wh,Organic,6692.931615,4110.227711,Yes,-5996.655615,2023,7,1,Saturday,-5.540600104,,,,,,,,
CUST01633,63,Female,Health,06-09-2024,08-09-2024,2,No,874.56,3,10,2361.312,347.0747155,45,7398.262589,Festive Sale,125.88,Delhivery,No,253.82,Cash On Delivery,Loyal,No,Mobile,Delivered,Ahmedabad Wh,Referral,7745.606471,4292.01487,Yes,-5384.294471,2024,9,6,Friday,14.69838444,,,,,,,,
